"TITLE"	"SUMMARY"	"URL"	"change"
"Boeing, Ruili Airlines Announce Commitment for 20 737 MAXs"	"LE BOURGET , France , June 22, 2017 /PRNewswire/ -- Boeing  and Ruili Airlines today announced the signing of a Memorandum of Understanding for 20 737 MAX airplanes at the 2017 Paris Air Show. ..."	"https://finance.yahoo.com/news/boeing-ruili-airlines-announce-commitment-092000990.html?.tsrc=rss"	"N"
"Sales chief says Boeing won 571 orders and commitments"	"Boeing (BA.N) said it had won 571 orders and commitments for jetliners at the Paris Airshow, upstaging European rival Airbus (AIR.PA) after the launch of a new model of its 737 MAX passenger jet.  Sales chief Ihssane Mounir said the U.S. planemaker had netted 147 new orders or commitments for the newly launched Boeing 737 MAX 10, designed to add more capacity to the medium-haul series to catch up with strong sales of the Airbus A321neo."	"https://finance.yahoo.com/news/sales-chief-says-boeing-won-113844651.html?.tsrc=rss"	"N"
"Boeing wins Paris Air Show order title as Airbus<U+0092>s Leahy announces retirement"	"The U.S. plane manufacturer Boeing has beaten Europe's Airbus in the race for new orders at the Paris Air Show this week."	"http://finance.yahoo.com/r/a6b2632b-4cc9-3eff-84c5-12e1a1a7e52e/104544903?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&par=yahoo&doc=104544903&yptr=yahoo&.tsrc=rss"	"N"
"Boeing Displays MAX Momentum at Record Paris Air Show"	"-- Airplane and services orders underscore market strength -- Data analytics, technology, product innovations highlighted LE BOURGET , France , June 22, 2017 /PRNewswire/ -- Boeing (NYSE: BA)<U+613C><U+3E30>strengthened ..."	"https://finance.yahoo.com/news/boeing-displays-max-momentum-record-110800463.html?.tsrc=rss"	"N"
"Airbus Sales Boss Concedes Paris Defeat But Won<U+0092>t Go Just Yet"	"Airbus SE sales chief<U+613C><U+3E30>John Leahy conceded defeat to<U+613C><U+3E30>Boeing Co. at his last European air show, marking a rare show of humility from the American who confirmed his plans to retire after racking up $1.7 trillion ..."	"http://finance.yahoo.com/r/535829c9-b694-363a-836f-308fcce74a5d/airbus-sales-boss-concedes-paris-defeat-but-won-t-go-just-yet?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"	"N"
"Boeing's Conner bows out with $1.2 billion air show deal"	"Boeing (BA.N) Vice Chairman Ray Conner on Wednesday sealed his last air show deal before retiring, signing off with the conversion of ten orders to the new 737 MAX 10 model for Donghai Airlines in China, where near-record traffic growth is powering aviation.  Donghai Chairman Wong Cho-Bau said he was happy to sign Conner's last deal but could not resist a final tweak of the negotiations, joking that he wanted early delivery positions."	"https://finance.yahoo.com/news/boeings-conner-bows-1-2-031643385.html?.tsrc=rss"	"N"
"Boeing Signs Commitment with Unidentified Customer for 125 737 MAX 8 Airplanes"	"LE BOURGET , France , June 22, 2017 /PRNewswire/ -- Boeing  has signed an agreement with an unidentified major airline customer for 125 737 MAX 8 airplanes, valued at more than $14 billion at ..."	"https://finance.yahoo.com/news/boeing-signs-commitment-unidentified-customer-072900919.html?.tsrc=rss"	"N"
"AIRSHOW-Iran's Airtour signs MoU for 45 A320neo Airbus aircraft"	"Iran's Airtour Airlines has signed a memorandum of understanding for 45 Airbus A320neo aircraft, Airbus said on Thursday, in a deal unveiled at the Paris Airshow. Iran has stepped up its orders of planes ..."	"https://finance.yahoo.com/news/airshow-irans-airtour-signs-mou-074349519.html?.tsrc=rss"	"N"
"[$$] Boeing Outsells Rivals at Paris Air Show"	"Boeing beat Airbus in the annual jetliner-orders bonanza at the Paris Air Show, but both came out winners in one crucial way: Demand for both plane makers<U+393C><U+3E32> most popular single-aisle jets remains buoyant...."	"http://finance.yahoo.com/r/48a6fcea-926d-3f56-8b98-899fd8bfd11c/at-paris-air-show-boeing-outsells-rivals-1498130003?mod=yahoo_hs&yptr=yahoo&.tsrc=rss"	"N"
"Aerospace manufacturer plans huge investment, more jobs in Alabama"	"A large corporation is seeking to increase employment and investment in its operations in Alabama.  By 2020, Boeing hopes to have added 400 more jobs and invested $70 million to grow its operations in Huntsville, according to Made in Alabama.  Boeing has been operating in the state since 1962 in support of U.S. space programs."	"http://finance.yahoo.com/r/f40b1615-135d-3901-9b31-88929bf53b42/aerospace-manufacturer-plans-huge-investment-more.html?ana=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Boeing Wins Orders From Ruili Airlines, AerCap, Tassili Airlines"	"Boeing Wins Orders From Ruili Airlines, AerCap, Tassili Airlines"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iNZYgYpXxRo/boeing-wins-orders-from-ruili-airlines-aercap-tassili-airlines-20170622-00292"	"N"
"Boeing beats Airbus in order race at Paris show"	"Boeing flew past Airbus in the race for plane orders at this year's Paris Air Show, thanks to a surge in interest in the newest version of the 737. High interest from Asian and Iranian airlines notably ..."	"https://finance.yahoo.com/news/boeing-beats-airbus-order-race-120416411.html?.tsrc=rss"	"N"
"Boeing-backed hybrid electric airplane startup Zunum Aero secures state funding"	"Kirkland-based hybrid electric aircraft startup Zunum Aero has won an $800,000 grant from the state of Washington's Clean Energy Fund.  Backed by Boeing's HorizonX venture capital arm and JetBlue Airways' venture arms, Zunum Aero is working to develop the first hybrid electric commercial passenger aircraft to fuel a regional air travel revival ."	"http://finance.yahoo.com/r/008843ae-92dc-37e3-9fbb-4e734128ce5f/zunum-aero-boeing-horizonx-clean-energy-grant.html?ana=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Boeing Signs Agreement For 125 737 MAX 8; Deal Valued At More Than $14 Bln"	"Boeing Signs Agreement For 125 737 MAX 8; Deal Valued At More Than $14 Bln"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0C8U19RPAHk/boeing-signs-agreement-for-125-737-max-8-deal-valued-at-more-than-14-bln-20170622-00103"	"N"
"Boeing beats Airbus in order race at Paris show"	"PARIS (AP) <U+393C><U+3E37> Boeing flew past Airbus in the race for plane orders at this year's Paris Air Show, thanks to a surge in interest in the newest version of the 737."	"http://finance.yahoo.com/r/8df77e3a-14fc-3742-aa1e-c768712ed1df/boeing-beats-airbus-order-race-120416411.html?.tsrc=rss"	"N"
"AIRSHOW-Eyes on AirAsia as Airbus looks for airshow comeback -sources"	"Airbus has seen its  rival Boeing grab most of the headlines at the Paris  Airshow this week, but it could turn to AirAsia - one of its  largest customers - to narrow the gap after the launch of a new  Boeing plane, industry sources said.  AirAsia co-founder Tony Fernandes signed a services  agreement with Airbus earlier this week and stayed on for  further negotiations with his company's sole aircraft supplier,  sources said, while cautioning a deal could not be guaranteed."	"https://finance.yahoo.com/news/airshow-eyes-airasia-airbus-looks-072214003.html?.tsrc=rss"	"N"
"Boeing Wins 100 737 MAX 10 Jets Order from United Airlines"	"The Boeing Company (BA) has received an order to transform 100 of its existing orders of 737 MAX jets to that of 737 Max 10 jets."	"https://finance.yahoo.com/news/boeing-wins-100-737-max-131501135.html?.tsrc=rss"	"N"
"Is Boeing&apos;s Massive Paris Air Show Order Haul That Impressive?"	"Boeing is beating Airbus in the orders race at the Paris Air Show, but many of the company&apos;s new 737 Max 10 orders were conversions from prior orders."	"http://finance.yahoo.com/r/c7166993-d438-3cfb-852b-352e56bbdb1c/is-boeings-massive-737-max-10-order-haul-that-impressive?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"Iran's Zagros Airlines commits to buying 28 Airbus aircraft"	"Iran's Zagros Airlines has signed  a memorandum of understanding (MoU) to buy 28 new Airbus  planes, comprising 20 A320neo jets and eight A330neo  aircraft, Airbus said in a statement.  Iran has stepped up its orders of planes after international  sanctions against the country were lifted in return for curbs on  the country's nuclear activities.  Airbus said the MoU with Zagros Airlines was contingent upon  all necessary approvals, including from the U.S. Office of  Foreign Assets Control."	"https://finance.yahoo.com/news/irans-zagros-airlines-commits-buying-061949575.html?.tsrc=rss"	"N"
"Boeing Tramples Airbus"	"For four years Airbus has dominated the order war at the industry's premier event, but this year Boeing delivered its fastest-selling new model ever."	"http://finance.yahoo.com/r/78d33c66-60f6-33e7-a67c-9b405809a0c6/boeing-beats-airbus-orders-at-the-paris-air-show?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"	"N"
"10 Great Dividend Stocks to Own Should the Surging Stock Market Plunge This Summer"	"Here are the names."	"http://finance.yahoo.com/r/78ed343d-250e-31ae-aaed-9db3728cae07/10-dividend-stocks-for-the-upcoming-crazy-market-swoon-we-might-have.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Boeing, Adobe, Red Hat Price Targets Hiked; Chevron Downgraded"	"Wall Street analysts raised their price targets on aircraft builder Boeing, enterprise software vendor Red Hat and digital media software firm Adobe Systems."	"http://finance.yahoo.com/r/68658121-a47c-32bd-b7a3-e09ecaed5e1b/boeing-takes-off-adobe-red-hat-targets-hiked-chevron-downgraded?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"Boeing's Conner bows out with $1.2 billion air show deal"	"Boeing (BA.N) Vice Chairman Ray Conner on Wednesday sealed his last air show deal before retiring, signing off with the conversion of ten orders to the new 737 MAX 10 model for Donghai Airlines in China, where near-record traffic growth is powering aviation.  Donghai Chairman Wong Cho-Bau said he was happy to sign Conner's last deal but could not resist a final tweak of the negotiations, joking that he wanted early delivery positions."	"https://finance.yahoo.com/news/boeings-conner-bows-1-2-174938089.html?.tsrc=rss"	"N"
"[$$] Aviation Industry Seeks to Strengthen Cybersecurity Defenses"	"Escalating concerns about cyberthreats are prompting the aviation industry to devise an unlikely new safeguard: real-time warnings to pilots about potential hacking attempts."	"http://finance.yahoo.com/r/c610f7a5-d9bd-394d-bf80-15f7b8566fce/aviation-industry-seeks-to-strengthen-cybersecurity-defenses-1498104452?mod=yahoo_hs&yptr=yahoo&.tsrc=rss"	"N"
"Why Lockheed May Move F-16 Production To India From Texas"	"Lockheed agreed to send its Texas F-16 production to India in an effort to secure a major deal from New Delhi."	"http://finance.yahoo.com/r/66ba2fb0-8271-3019-b245-8af5d50ee999/lockheed-moves-f-16-production-line-from-texas-to-india?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"Boeing to Release Second-Quarter Results on July 26"	"CHICAGO , June 23, 2017 /PRNewswire/ -- The Boeing Company  will release its financial results for the second quarter of 2017 on Wednesday, July 26 . Chairman, President and Chief Executive Officer ..."	"https://finance.yahoo.com/news/boeing-release-second-quarter-results-150000097.html?.tsrc=rss"	"N"
"Airbus' Leahy reveals negotiating tricks after 'last air show'"	"Airbus (AIR.PA) sales chief John Leahy, one of the dominant figures of modern aviation, hinted on Thursday he would retire this autumn, as he wrapped up what he said would be his last air show by revealing a few precious negotiating tricks.  After suffering a rare air show defeat at the hands of Boeing in brutal heat at the Paris Airshow this week, Leahy talked about the pros and cons of a stage he has made his own.  It turns out the man who has reigned supreme over air shows for more than 20 years was never particularly fond of them."	"https://finance.yahoo.com/news/airbus-leahy-reveals-negotiating-tricks-194859011.html?.tsrc=rss"	"N"
"<U+200B>Moody<U+0092>s likes Boeing<U+0092>s bet on the 737 MAX 10"	"Calling the launch of the Boeing Co.<U+393C><U+3E32>s 737 MAX 10 credit positive, Moody<U+393C><U+3E32>s Investors Service said Thursday that the move would fill an important gap in the company<U+393C><U+3E32>s product line even if it does come at the cost of slower sales for another of its MAX variants.  Analyst Jonathan Root wrote in a research note that the MAX 10, now Boeing<U+393C><U+3E32>s (BA) largest 737, does as the manufacturer intended by giving it a variant that can compete with rival Airbus<U+393C><U+3E32> hot-selling A321neo.  Officially launched this week at the Paris Air Show, Boeing racked 361 orders and commitments for the new plane in deals that the investment firm says will shrink Airbus<U+393C><U+3E32> cumulative lead in the market for new generation single-aisle jets (the 737 MAX and A320neo families) to about 1,000 planes."	"http://finance.yahoo.com/r/a2d3472c-b3e2-31c8-b149-8177ed598c10/moodys-likes-boeing-s-bet-on-the-737-max-10.html?ana=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Boeing (BA) Wins Order for 125 737 MAX 8 Jets Worth $14B"	"The Boeing Company (BA) has entered into an agreement for 125 737 MAX 8 airplanes."	"https://finance.yahoo.com/news/boeing-ba-wins-order-125-114811811.html?.tsrc=rss"	"N"
"Dow 30 Stock Roundup: Boeing Bags Big Orders at Paris Air Show; Wal-Mart to Buy Bonobos"	"The Dow experienced a turbulent week, even as the broader market was guided by the fortunes of tech stocks."	"https://finance.yahoo.com/news/dow-30-stock-roundup-boeing-131901204.html?.tsrc=rss"	"N"
"UPDATE 1-AIRSHOW-China's CALC joins line-up for Boeing 737 MAX 10 -sources"	"China Aircraft Leasing Group  Holdings (CALC) is among the inaugural customers for a  larger new version of Boeing's 737 jetliner, two industry  sources said on Saturday.  The Boeing 737 MAX 10 will be launched at the Paris Airshow  on Monday with the backing of at least two Chinese lessors -  CALC and the aviation arm of China Development Bank, whose  interest in the aircraft emerged earlier this week.  Boeing and CALC declined to comment."	"https://finance.yahoo.com/news/1-airshow-chinas-calc-joins-110916517.html?.tsrc=rss"	"N"
"Flying Taxis, Killer Drones and Five More Paris Air-Show Highlights"	"The Paris Air Show is a showcase of the aviation industry<U+393C><U+3E32>s extremes. Alongside billion-dollar<U+613C><U+3E30>deals, this year<U+393C><U+3E32>s expo features flying robo-taxis, killer drones and a bid to revive Concorde-style supersonic ..."	"http://finance.yahoo.com/r/b1903941-5ce4-3bad-a45b-91a6fb49a877/flying-taxis-killer-drones-and-five-more-paris-air-show-highlights?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"	"N"
"Paris Air Show - Boeing wins hot order race"	"Airbus has conceded defeat to arch-rival Boeing at the Paris Airshow as a last-minute haul of almost 100 orders, including new interest from Iran, failed to close a gap opened up by the launch of Boeing's new 737 model.  Ivor Bennett reports"	"https://www.yahoo.com/news/paris-air-show-boeing-wins-161729619.html?.tsrc=rss"	"N"
